Entity,Year,Gas,Coal,Oil
Other Middle East (EI),1972,11.82771,0.073292255,70.17309
Other Middle East (EI),1973,16.77046,0.15873787,79.88151
Other Middle East (EI),1974,20.67814,0.10818226,86.29515
Other Middle East (EI),1975,21.75973,0.11600925,91.75872
Other Middle East (EI),1976,23.12043,0.07732787,101.46921
Other Middle East (EI),1977,25.08651,0.07732787,111.68159
Other Middle East (EI),1978,27.51631,0.10068091,121.97486
Other Middle East (EI),1979,30.480831,0.077188306,139.56151
Other Middle East (EI),1980,24.92564,0.077188306,146.5537
Other Middle East (EI),1981,23.1505,0.113020346,157.68828
Other Middle East (EI),1982,36.30127,0.09826187,176.21642
Other Middle East (EI),1983,38.27751,0.06067371,190.7189
Other Middle East (EI),1984,39.93225,0.037832387,206.40521
Other Middle East (EI),1985,48.706173,0.01566561,211.30382
Other Middle East (EI),1986,57.837364,0.00783862,207.8273
Other Middle East (EI),1987,56.243702,0.00783862,220.76485
Other Middle East (EI),1988,64.61098,0.00783862,222.51076
Other Middle East (EI),1989,73.298546,0,219.85143
Other Middle East (EI),1990,77.9033,0,234.68332
Other Middle East (EI),1991,77.73895,0.01566561,255.40208
Other Middle East (EI),1992,88.23383,0.01566561,258.81937
Other Middle East (EI),1993,93.05043,0.8646556,264.9411
Other Middle East (EI),1994,97.054375,0.87867653,278.3801
Other Middle East (EI),1995,103.669655,1.4163245,290.08856
Other Middle East (EI),1996,107.55198,1.57433,297.34894
Other Middle East (EI),1997,128.76332,1.5689352,303.57788
Other Middle East (EI),1998,144.31471,1.5815966,326.57355
Other Middle East (EI),1999,146.86842,1.5718952,332.66068
Other Middle East (EI),2000,148.03204,1.5767393,334.43723
Other Middle East (EI),2001,152.76907,1.5892569,342.30258
Other Middle East (EI),2002,161.9184,1.5904781,350.46237
Other Middle East (EI),2003,174.9256,1.707387,359.58228
Other Middle East (EI),2004,167.31104,1.5948057,381.91455
Other Middle East (EI),2005,172.68475,2.7210023,434.9529
Other Middle East (EI),2006,188.74097,1.5791814,437.4495
Other Middle East (EI),2007,194.89404,1.5876368,447.22488
Other Middle East (EI),2008,207.22086,2.123745,469.48502
Other Middle East (EI),2009,224.33359,2.303792,459.24048
Other Middle East (EI),2010,255.50021,3.3905313,427.54507
Other Middle East (EI),2011,220.76132,4.3710217,427.1062
Other Middle East (EI),2012,205.58685,6.366948,391.97012
Other Middle East (EI),2013,212.54933,5.7601705,367.80118
Other Middle East (EI),2014,209.32642,7.3438883,387.2821
Other Middle East (EI),2015,225.21231,5.0774384,331.1589
Other Middle East (EI),2016,230.76755,5.2962427,306.11075
Other Middle East (EI),2017,229.27539,4.949151,326.49423
Other Middle East (EI),2018,219.07217,5.1703296,341.56168
Other Middle East (EI),2019,229.63818,3.6765575,333.69293
Other Middle East (EI),2020,230.37614,3.7702732,304.3602
Other Middle East (EI),2021,233.8224,5.1637187,294.0959
Other Middle East (EI),2022,221.29959,6.9486227,293.50235
Other Middle East (EI),2023,219.15662,11.685689,296.83084
Other Middle East (EI),2024,213.59166,13.804652,298.3719
Other Northern Africa (EI),1965,0.092,0.21748376,21.499645
Other Northern Africa (EI),1966,0.092,0.16483852,22.920618
Other Northern Africa (EI),1967,0.092,0.17673549,24.180542
Other Northern Africa (EI),1968,0.1035,0.21718252,26.853968
Other Northern Africa (EI),1969,0.1035,0.20257744,28.624992
Other Northern Africa (EI),1970,2.8505,0.19986397,29.670698
Other Northern Africa (EI),1971,2.1537502,0.22096999,26.677294
Other Northern Africa (EI),1972,5.5332503,0.23259999,30.593481
Other Northern Africa (EI),1973,10.2445,0.24423,37.6097
Other Northern Africa (EI),1974,11.60175,0.25586,40.351715
Other Northern Africa (EI),1975,16.81325,0.29075003,40.92312
Other Northern Africa (EI),1976,14.383,0.24423,53.979774
Other Northern Africa (EI),1977,16.280249,0.15119,61.638653
Other Northern Africa (EI),1978,19.216751,0.19771,67.70329
Other Northern Africa (EI),1979,39.7785,0.23259999,73.96225
Other Northern Africa (EI),1980,35.27475,0.15119,84.94063
Other Northern Africa (EI),1981,33.479748,0.18608,95.04878
Other Northern Africa (EI),1982,29.188251,0.10467,100.92901
Other Northern Africa (EI),1983,30.2045,0.19771,109.491295
Other Northern Africa (EI),1984,32.918003,0.17445,104.068855
Other Northern Africa (EI),1985,45.464504,0.15119,108.90783
Other Northern Africa (EI),1986,53.2305,0.081410006,105.02594
Other Northern Africa (EI),1987,53.607746,0.116299994,121.5051
Other Northern Africa (EI),1988,53.6355,0.20934,124.38438
Other Northern Africa (EI),1989,66.3555,0.20934,125.54722
Other Northern Africa (EI),1990,61.04,0.10467,126.12196
Other Northern Africa (EI),1991,57.22,0.081410006,128.75977
Other Northern Africa (EI),1992,62.198498,0.10467,122.74099
Other Northern Africa (EI),1993,59.7835,0.10467,136.18292
Other Northern Africa (EI),1994,66.867,0,147.34013
Other Northern Africa (EI),1995,71.205475,0,154.73859
Other Northern Africa (EI),1996,75.50164,0,155.89726
Other Northern Africa (EI),1997,78.86519,0,161.79727
Other Northern Africa (EI),1998,81.468346,0,169.13235
Other Northern Africa (EI),1999,71.65774,0,176.12773
Other Northern Africa (EI),2000,81.59158,0,185.40541
Other Northern Africa (EI),2001,88.378395,0,184.64134
Other Northern Africa (EI),2002,87.071655,0,183.21599
Other Northern Africa (EI),2003,84.28321,0,195.72803
Other Northern Africa (EI),2004,106.89762,0,195.83707
Other Northern Africa (EI),2005,101.40139,0,207.68556
Other Northern Africa (EI),2006,94.279236,0,218.64392
Other Northern Africa (EI),2007,102.872765,0,202.24338
Other Northern Africa (EI),2008,109.8275,0,206.8583
Other Northern Africa (EI),2009,116.79918,0,220.87206
Other Northern Africa (EI),2010,122.85222,0,225.49707
Other Northern Africa (EI),2011,101.48174,0.16851869,149.50333
Other Northern Africa (EI),2012,109.07741,0.1364199,190.7503
Other Northern Africa (EI),2013,123.008316,0,199.4059
Other Northern Africa (EI),2014,113.20034,0,203.7302
Other Northern Africa (EI),2015,115.83766,0,180.4278
Other Northern Africa (EI),2016,135.84024,0,168.18935
Other Northern Africa (EI),2017,154.17189,0,185.5907
Other Northern Africa (EI),2018,155.67328,0.02227418,188.64178
Other Northern Africa (EI),2019,165.69426,0.028138606,183.04341
Other Northern Africa (EI),2020,140.82959,0.027219493,170.71693
Other Northern Africa (EI),2021,181.22017,0.031608414,193.82188
Other Northern Africa (EI),2022,177.25302,0.018273542,213.88438
Other Northern Africa (EI),2023,178.31311,0.013828984,230.69685
Other Northern Africa (EI),2024,181.55064,0.013866871,242.22868
Other South America (EI),1965,0.538867,0.367508,36.97546
Other South America (EI),1966,0.67811096,0.309358,36.50606
Other South America (EI),1967,0.7117546,0.35238898,37.54067
Other South America (EI),1968,0.6604667,0.287261,38.30692
Other South America (EI),1969,0.96385217,0.268653,41.0165
Other South America (EI),1970,0.3215,0.3334453,42.581207
Other South America (EI),1971,0.3475,0.31158093,43.66577
Other South America (EI),1972,0.50575,0.30309102,46.28043
Other South America (EI),1973,0.59025,0.26044512,47.24591
Other South America (EI),1974,1.45925,0.2810302,45.180435
Other South America (EI),1975,1.2615,0.2938232,50.419384
Other South America (EI),1976,1.54925,0.26164433,52.24743
Other South America (EI),1977,1.70975,0.25245664,53.69681
Other South America (EI),1978,3.2832499,0.047652334,59.20731
Other South America (EI),1979,3.4505,0.07021453,62.039497
Other South America (EI),1980,3.3815,0.06439953,59.759865
Other South America (EI),1981,3.4285,0.053038344,59.631756
Other South America (EI),1982,3.38275,0.034438014,54.556164
Other South America (EI),1983,3.0740001,0.033928934,48.869717
Other South America (EI),1984,2.365,0.037570443,47.872337
Other South America (EI),1985,3.64019,0.044388264,47.019157
Other South America (EI),1986,4.21006,0.044388264,46.263866
Other South America (EI),1987,5.0009003,0.044969764,47.213387
Other South America (EI),1988,5.0590496,0.060437664,51.70772
Other South America (EI),1989,6.32672,0.044155665,52.52001
Other South America (EI),1990,6.93148,0.045318667,49.67177
Other South America (EI),1991,7.3036404,0.04427197,54.007076
Other South America (EI),1992,7.8180966,0.041829668,57.372494
Other South America (EI),1993,8.084265,0.041829668,60.10441
Other South America (EI),1994,9.563354,0.041829668,62.149147
Other South America (EI),1995,10.653602,0.044155665,71.45427
Other South America (EI),1996,10.930346,0.04648166,74.76357
Other South America (EI),1997,10.471596,0.045318667,74.428406
Other South America (EI),1998,11.71355,0.037185334,75.63734
Other South America (EI),1999,12.149249,0.03951133,83.55765
Other South America (EI),2000,11.325978,0.037502497,74.2561
Other South America (EI),2001,10.357004,0.042768754,70.93361
Other South America (EI),2002,11.246854,0.043879583,70.27984
Other South America (EI),2003,13.383164,0.037566174,72.17634
Other South America (EI),2004,14.085028,0.045054674,77.56307
Other South America (EI),2005,16.914759,0.04911381,77.77108
Other South America (EI),2006,17.90128,0.05185154,80.117516
Other South America (EI),2007,19.936686,0.055544946,87.35976
Other South America (EI),2008,22.191193,0.052764297,98.38644
Other South America (EI),2009,24.93157,0.057027277,99.45444
Other South America (EI),2010,26.16895,0.068751045,99.21157
Other South America (EI),2011,30.478336,0.07037785,106.34667
Other South America (EI),2012,30.974691,0.072557576,108.11798
Other South America (EI),2013,33.026554,0.0651212,110.29523
Other South America (EI),2014,34.99449,0.089257285,110.39547
Other South America (EI),2015,34.33525,0.1399531,112.78038
Other South America (EI),2016,36.0095,0.16198874,118.54318
Other South America (EI),2017,39.10817,0.15980509,120.7012
Other South America (EI),2018,40.219414,0.22678013,125.149605
Other South America (EI),2019,38.58497,0.35469776,128.44044
Other South America (EI),2020,33.501858,0.087832235,115.27781
Other South America (EI),2021,37.00921,0.13341567,134.14413
Other South America (EI),2022,38.54555,0.10053349,137.44348
Other South America (EI),2023,42.74338,0.11109055,139.5911
Other South America (EI),2024,59.211945,0.11237346,145.15648
Other Southern Africa (EI),1965,0,0.215,0.8826726
Other Southern Africa (EI),1966,0,0.54466665,0.8853896
Other Southern Africa (EI),1967,0,0.6163333,0.92218363
Other Southern Africa (EI),1968,0,0.7525,0.9274876
Other Southern Africa (EI),1969,0,0.82416666,0.9342522
Other Southern Africa (EI),1970,0,0.989,0.94720644
Other Southern Africa (EI),1971,0,1.0749999,0.9769534
Other Southern Africa (EI),1972,0,1.0821667,1.0734878
Other Southern Africa (EI),1973,0,1.1466668,1.311886
Other Southern Africa (EI),1974,0,1.0749999,1.9701889
Other Southern Africa (EI),1975,0,1.419,1.9861282
Other Southern Africa (EI),1976,0,2.5083334,1.7178491
Other Southern Africa (EI),1977,0,3.0315,1.6709601
Other Southern Africa (EI),1978,0,3.4399998,2.0676777
Other Southern Africa (EI),1979,0,3.7481668,2.2925158
Other Southern Africa (EI),1980,0,3.9201667,2.3986268
Other Southern Africa (EI),1981,0,3.81689,2.5718095
Other Southern Africa (EI),1982,0,4.026637,2.5340593
Other Southern Africa (EI),1983,0,3.516757,2.516029
Other Southern Africa (EI),1984,0,3.6488173,2.5575464
Other Southern Africa (EI),1985,0,4.2441697,2.6168897
Other Southern Africa (EI),1986,0,4.654236,3.0189898
Other Southern Africa (EI),1987,0,4.669616,3.1930535
Other Southern Africa (EI),1988,0,5.311976,3.5157273
Other Southern Africa (EI),1989,0,5.6331615,4.225891
Other Southern Africa (EI),1990,0,9.570435,11.671857
Other Southern Africa (EI),1991,0,9.438273,11.7645445
Other Southern Africa (EI),1992,0,10.125436,13.456968
Other Southern Africa (EI),1993,0,10.3007145,13.5994
Other Southern Africa (EI),1994,0,11.489355,13.817241
Other Southern Africa (EI),1995,0,10.959256,15.313
Other Southern Africa (EI),1996,0,9.8389845,15.5384655
Other Southern Africa (EI),1997,0,10.615833,16.655138
Other Southern Africa (EI),1998,0,12.193574,17.334877
Other Southern Africa (EI),1999,0,12.203938,18.275957
Other Southern Africa (EI),2000,0,12.253216,18.534174
Other Southern Africa (EI),2001,0,11.342061,20.49826
Other Southern Africa (EI),2002,0,11.5067215,19.758963
Other Southern Africa (EI),2003,0,10.809769,20.613594
Other Southern Africa (EI),2004,0,11.205203,20.672073
Other Southern Africa (EI),2005,0,12.152379,21.577198
Other Southern Africa (EI),2006,0,11.475671,21.525297
Other Southern Africa (EI),2007,0,11.836149,22.51596
Other Southern Africa (EI),2008,0,11.551069,24.98385
Other Southern Africa (EI),2009,0,12.658701,24.979403
Other Southern Africa (EI),2010,0,7.8735723,24.520107
Other Southern Africa (EI),2011,0,11.282938,25.39341
Other Southern Africa (EI),2012,0,14.663024,26.560326
Other Southern Africa (EI),2013,0,13.647277,28.031406
Other Southern Africa (EI),2014,0,16.666462,28.642775
Other Southern Africa (EI),2015,0,16.189709,30.605911
Other Southern Africa (EI),2016,0,16.244364,30.93985
Other Southern Africa (EI),2017,0,18.7906,30.170649
Other Southern Africa (EI),2018,0,19.635399,32.88263
Other Southern Africa (EI),2019,0,17.755167,31.921099
Other Southern Africa (EI),2020,0,13.84469,29.153753
Other Southern Africa (EI),2021,0,17.832478,30.691528
Other Southern Africa (EI),2022,0,16.042997,31.728363
Other Southern Africa (EI),2023,0,15.3856,32.05491
Other Southern Africa (EI),2024,0,16.073656,32.32896
Pakistan,1965,14.77115,16.03777,44.92068
Pakistan,1966,16.69165,13.53732,46.11689
Pakistan,1967,19.4722,13.00234,51.5479
Pakistan,1968,21.85195,14.316529,58.71033
Pakistan,1969,26.9204,12.88604,55.06346
Pakistan,1970,29.103926,10.73449,54.475094
Pakistan,1971,26.36095,8.50153,51.2266
Pakistan,1972,27.9892,6.8151803,42.280205
Pakistan,1973,31.95545,6.76866,43.33429
Pakistan,1974,36.64815,6.19879,46.68848
Pakistan,1975,38.076,6.01271,48.48073
Pakistan,1976,38.8275,5.95456,48.495506
Pakistan,1977,42.418003,6.47791,51.05294
Pakistan,1978,43.587,6.89659,53.865547
Pakistan,1979,49.098003,7.68743,57.54363
Pakistan,1980,59.953,8.18752,60.102444
Pakistan,1981,65.3805,9.292371,63.786694
Pakistan,1982,71.309,10.536779,70.18829
Pakistan,1983,70.307,11.955641,77.34512
Pakistan,1984,72.144,13.56058,83.87066
Pakistan,1985,73.647,15.38649,89.51502
Pakistan,1986,78.991,17.456629,96.47393
Pakistan,1987,84.585495,19.81752,105.70087
Pakistan,1988,89.67899,20.724659,113.84892
Pakistan,1989,95.6075,22.70176,122.017136
Pakistan,1990,102.1205,24.06247,127.602325
Pakistan,1991,110.303505,23.81824,134.32481
Pakistan,1992,108.215996,24.457891,146.81076
Pakistan,1993,124.582,25.67904,160.0418
Pakistan,1994,127.0035,25.49296,171.56282
Pakistan,1995,130.26,25.702301,185.97589
Pakistan,1996,141.5325,26.051199,195.58961
Pakistan,1997,141.115,24.35322,201.5909
Pakistan,1998,148.62999,24.37648,208.43974
Pakistan,1999,169.50499,24.38811,216.01378
Pakistan,2000,179.525,23.58564,223.08224
Pakistan,2001,189.545,24.481152,218.72188
Pakistan,2002,205.4935,27.4468,213.196
Pakistan,2003,255.5038,29.528107,189.23907
Pakistan,2004,306.76593,35.12261,191.35683
Pakistan,2005,326.10187,38.462994,181.89467
Pakistan,2006,333.1948,44.502247,208.9376
Pakistan,2007,338.00253,55.87164,227.31567
Pakistan,2008,346.0761,60.352245,230.70963
Pakistan,2009,347.0167,65.051476,246.17116
Pakistan,2010,353.48395,62.558357,243.88008
Pakistan,2011,353.39645,59.493313,245.5318
Pakistan,2012,365.97232,61.047047,237.93188
Pakistan,2013,355.85727,60.942028,260.81177
Pakistan,2014,349.86688,65.36963,269.72635
Pakistan,2015,365.3418,67.71609,293.9605
Pakistan,2016,386.5067,73.57061,328.8486
Pakistan,2017,407.3958,94.11555,339.49326
Pakistan,2018,435.87613,132.59772,284.8369
Pakistan,2019,444.72974,142.66553,255.64151
Pakistan,2020,411.62344,157.86504,250.0316
Pakistan,2021,448.9106,176.89223,289.22247
Pakistan,2022,381.61536,150.97273,281.94827
Pakistan,2023,378.12955,129.55046,223.84207
Pakistan,2024,370.51947,114.73941,229.7078
Peru,1965,3.6575,0.4197065,43.167366
Peru,1966,3.821125,0.5294025,54.434715
Peru,1967,3.570875,0.596174,54.83334
Peru,1968,3.975125,0.59140456,55.010834
Peru,1969,4.052125,0.996803,54.147644
Peru,1970,3.975125,1.0111111,56.897606
Peru,1971,4.7451253,1.4180555,56.256172
Peru,1972,4.56225,1.5341667,48.01101
Peru,1973,4.466,1.7547222,55.933968
Peru,1974,4.60075,1.8711112,65.89939
Peru,1975,5.6787496,1.9525001,69.020676
Peru,1976,6.16,1.5108334,69.956894
Peru,1977,6.116688,1.7316667,69.8767
Peru,1978,6.391,1.476111,69.25631
Peru,1979,5.90975,1.5688889,71.98634
Peru,1980,6.3525,1.6505556,77.84784
Peru,1981,7.2957497,1.6736112,79.46005
Peru,1982,7.6566873,1.8944443,78.22812
Peru,1983,5.0435,1.603889,67.83568
Peru,1984,6.8145003,1.2786111,70.013115
Peru,1985,5.313,1.3947222,67.58711
Peru,1986,5.6354375,1.8944443,72.71551
Peru,1987,5.60175,2.138611,80.29432
Peru,1988,5.284125,2.1036112,78.54944
Peru,1989,4.4804378,2.336111,69.60631
Peru,1990,4.2879376,1.6850001,69.653175
Peru,1991,4.02325,3.2658334,64.45394
Peru,1992,3.628625,3.196111,67.45526
Peru,1993,3.821125,3.3588889,70.536446
Peru,1994,3.98475,4.1375,76.61635
Peru,1995,3.859625,4.346667,86.40599
Peru,1996,3.917375,4.5558333,89.128136
Peru,1997,2.319625,4.7419443,88.13827
Peru,1998,3.936625,5.1986113,88.67419
Peru,1999,3.955875,4.714722,90.520706
Peru,2000,3.3254375,7.323889,88.370544
Peru,2001,3.56125,6.645278,83.596954
Peru,2002,4.25425,9.1,82.79648
Peru,2003,5.033875,9.765555,78.31694
Peru,2004,8.2775,10.559444,87.44952
Peru,2005,14.599701,10.716667,85.74552
Peru,2006,17.086443,9.118055,81.61111
Peru,2007,25.751993,12.038889,84.94668
Peru,2008,32.6939,10.734722,95.09226
Peru,2009,33.43666,9.643888,96.45016
Peru,2010,54.238174,9.457777,101.51832
Peru,2011,62.92885,9.511667,112.06888
Peru,2012,68.61824,10.151945,111.44959
Peru,2013,67.02668,10.23861,116.81106
Peru,2014,74.31637,10.111112,114.93645
Peru,2015,76.43132,9.424167,122.69016
Peru,2016,84.93306,10.047222,130.31395
Peru,2017,74.919365,8.715278,132.51405
Peru,2018,80.25237,7.8657503,136.58823
Peru,2019,82.11268,8.185528,140.72858
Peru,2020,81.69952,5.9451666,107.05611
Peru,2021,89.41507,7.794,132.77132
Peru,2022,98.258095,8.381888,139.36807
Peru,2023,100.518105,7.8282895,143.33301
Peru,2024,113.10089,7.0622344,150.31696
Philippines,1965,0,0.515523,57.4021
Philippines,1966,0,0.4883902,63.940327
Philippines,1967,0,0.37985906,69.58127
Philippines,1968,0,0.17364986,82.39472
Philippines,1969,0,0.22791544,88.841705
Philippines,1970,0,0.22791544,90.005615
Philippines,1971,0,0.22248887,97.47116
Philippines,1972,0,0.21706232,102.89429
Philippines,1973,0,0.21706232,114.859406
Philippines,1974,0,0.30388725,107.578
Philippines,1975,0,0.57521516,116.69449
Philippines,1976,0,0.68374634,119.77017
Philippines,1977,0,1.6876596,130.15947
Philippines,1978,0,1.546569,134.74797
Philippines,1979,0,1.351213,139.32352
Philippines,1980,0,1.6279674,130.49713
Philippines,1981,0,2.8218102,122.71493
Philippines,1982,0,3.1474037,122.00833
Philippines,1983,0,5.7304454,122.14318
Philippines,1984,0,9.181736,99.97544
Philippines,1985,0,12.985753,88.851875
Philippines,1986,0,10.229061,93.15117
Philippines,1987,0,10.880248,108.55486
Philippines,1988,0,13.77803,117.03594
Philippines,1989,0,10.891102,134.99716
Philippines,1990,0,14.59565,138.08572
Philippines,1991,0,17.89857,134.88847
Philippines,1992,0,15.747021,153.05324
Philippines,1993,0,17.47989,168.78473
Philippines,1994,0.052871097,17.78227,173.19214
Philippines,1995,0.05097316,19.119719,203.4543
Philippines,1996,0.086220555,25.76045,211.86565
